date,totale_positivi,nuovi_positivi,deceduti,terapia_intensiva,totale_ospedalizzati,tamponi
2021-07-08,777434049.0,1961575.0,35635.0,9285.0,42267.0,8099614.0
2021-07-09,779510217.0,2076168.0,33753.0,9354.0,42950.0,7977644.0
2021-07-10,781244594.0,1734377.0,26574.0,8712.0,39952.0,7459986.0
2021-07-11,782749141.0,1504547.0,30541.0,8929.0,41108.0,6509097.0
2021-07-12,784551725.0,1802584.0,32360.0,9991.0,46430.0,6947157.0
2021-07-13,786705731.0,2154006.0,33516.0,10196.0,47768.0,7767396.0
2021-07-14,788928534.0,2222803.0,34696.0,10323.0,49478.0,8071283.0
2021-07-15,791284248.0,2355714.0,34279.0,10518.0,51046.0,9007823.0
2021-07-16,793748510.0,2464262.0,35028.0,10906.0,52817.0,8430169.0
2021-07-17,795682564.0,1934054.0,28407.0,10255.0,48621.0,7555646.0
2021-07-18,797442457.0,1759893.0,28426.0,10538.0,50099.0,6203763.0
2021-07-19,799517954.0,2075497.0,28340.0,12096.0,59984.0,6456454.0
2021-07-20,801709926.0,2191972.0,48041.0,12583.0,61430.0,7163796.0
2021-07-21,804023796.0,2313870.0,34961.0,12921.0,63612.0,7208454.0
2021-07-22,806361993.0,2338197.0,35198.0,13359.0,65750.0,7389184.0
2021-07-23,809355158.0,2993165.0,33450.0,13812.0,68214.0,7649140.0
2021-07-24,811137226.0,1782068.0,34913.0,12962.0,61874.0,6489288.0
2021-07-25,812952606.0,1815380.0,29301.0,13530.0,64579.0,5827613.0
2021-07-26,815201861.0,2249255.0,31316.0,15664.0,77454.0,6206679.0
2021-07-27,817721521.0,2519660.0,39685.0,16355.0,80683.0,7304629.0
2021-07-28,820381745.0,2660224.0,40979.0,16912.0,83342.0,7661315.0
2021-07-29,823073285.0,2691540.0,43377.0,17589.0,85531.0,7775392.0
2021-07-30,826070651.0,2997366.0,38785.0,18312.0,88309.0,8338272.0
2021-07-31,828157782.0,2087131.0,35185.0,17238.0,81078.0,6926113.0
2021-08-01,830120688.0,1962906.0,29681.0,17836.0,83670.0,5750192.0
2021-08-02,832516553.0,2395865.0,31955.0,20680.0,98479.0,6590273.0
2021-08-03,835135845.0,2619292.0,41705.0,21396.0,100969.0,7285627.0
2021-08-04,837917886.0,2782041.0,42746.0,22117.0,103969.0,7764488.0
2021-08-05,840750913.0,2833027.0,44063.0,22741.0,106772.0,8135922.0
2021-08-06,844113771.0,3362858.0,42588.0,23398.0,109716.0,8092554.0
2021-08-07,846367270.0,2253499.0,34599.0,22017.0,101395.0,7330359.0
2021-08-08,848175146.0,1807876.0,29898.0,22730.0,105156.0,6097750.0
2021-08-09,850859855.0,2684709.0,34889.0,25921.0,119838.0,7723774.0
2021-08-10,853528478.0,2668623.0,46546.0,26536.0,122634.0,8168573.0
2021-08-11,856526450.0,2997972.0,42004.0,27254.0,125290.0,8480853.0
2021-08-12,859450518.0,2924068.0,42996.0,27922.0,127250.0,9493934.0
2021-08-13,862750808.0,3300290.0,42200.0,28479.0,129295.0,8947372.0
2021-08-14,864939730.0,2188922.0,34918.0,26934.0,121350.0,8194197.0
2021-08-15,866839546.0,1899816.0,29097.0,27683.0,124043.0,6171723.0
2021-08-16,869617612.0,2778066.0,39653.0,30435.0,137725.0,7099344.0
2021-08-17,872422397.0,2804785.0,43514.0,31283.0,140171.0,8550603.0
2021-08-18,875417015.0,2994618.0,43829.0,31795.0,142183.0,8823289.0
2021-08-19,878355214.0,2938199.0,46484.0,32207.0,142964.0,9310434.0
2021-08-20,881588982.0,3233768.0,42259.0,32700.0,143745.0,9273993.0
2021-08-21,883804511.0,2215529.0,35979.0,31268.0,135940.0,7726632.0
2021-08-22,885633304.0,1828793.0,30759.0,31777.0,138510.0,6405208.0
2021-08-23,888511622.0,2878318.0,40790.0,34320.0,150347.0,7203066.0
2021-08-24,891342874.0,2831252.0,44995.0,34903.0,151718.0,9739998.0
2021-08-25,894344352.0,3001478.0,45990.0,35077.0,151748.0,9085109.0
2021-08-26,897356959.0,3012607.0,47164.0,35306.0,151436.0,9786129.0
2021-08-27,900382645.0,3025686.0,41431.0,35487.0,151596.0,9421943.0
2021-08-28,902641269.0,2258624.0,34292.0,33996.0,143109.0,8245107.0
2021-08-29,904467642.0,1826373.0,27080.0,34430.0,144981.0,6569925.0
2021-08-30,907267329.0,2799687.0,38629.0,36389.0,154238.0,7734476.0
2021-08-31,909801077.0,2533748.0,37192.0,36375.0,154695.0,8741422.0
2021-09-01,912795549.0,2994472.0,50577.0,36477.0,155048.0,10080841.0
2021-09-02,915568837.0,2773288.0,45448.0,36606.0,154090.0,7703026.0
2021-09-03,918495544.0,2926707.0,43326.0,36560.0,151956.0,7613657.0
2021-09-04,920480660.0,1985116.0,31230.0,34788.0,144323.0,7761097.0
2021-09-05,922279186.0,1798526.0,26200.0,34873.0,144741.0,6865572.0
2021-09-06,924079947.0,1800761.0,32525.0,36630.0,152067.0,7897013.0
2021-09-07,927050679.0,2970732.0,42640.0,36976.0,153600.0,8616246.0
2021-09-08,929626703.0,2576024.0,41004.0,36946.0,153346.0,9087338.0
2021-09-09,932253686.0,2626983.0,43697.0,36863.0,152653.0,9662680.0
2021-09-10,934838089.0,2584403.0,37310.0,36682.0,151509.0,9748211.0
2021-09-11,936707350.0,1869261.0,33699.0,34992.0,143529.0,7830723.0
2021-09-12,938213911.0,1506561.0,22328.0,35068.0,143788.0,6761037.0
2021-09-13,940658854.0,2444943.0,36889.0,36531.0,149923.0,7986821.0
2021-09-14,942923340.0,2264486.0,40730.0,36204.0,147937.0,8976576.0
2021-09-15,945244337.0,2320997.0,42389.0,35857.0,146687.0,8924794.0
2021-09-16,947615711.0,2371374.0,42515.0,35611.0,144380.0,9035938.0
2021-09-17,950043145.0,2427434.0,35297.0,35217.0,142602.0,8865245.0
2021-09-18,952234181.0,1590612.0,27489.0,33666.0,135513.0,7629954.0
2021-09-19,953709287.0,1475106.0,24403.0,33533.0,135278.0,6728815.0
2021-09-20,955882302.0,2173015.0,33459.0,34453.0,139818.0,7470230.0
2021-09-21,957811297.0,1928995.0,37236.0,34118.0,137638.0,8718438.0
2021-09-22,960019209.0,2207912.0,41260.0,33669.0,135335.0,9277108.0
2021-09-23,962120845.0,2101636.0,39790.0,32972.0,132841.0,9295485.0
2021-09-24,964361847.0,2241002.0,35826.0,32502.0,129535.0,8949578.0
2021-09-25,965870870.0,1509023.0,21862.0,31252.0,123760.0,7528072.0
2021-09-26,967297596.0,1426726.0,21800.0,31049.0,123164.0,6484663.0
2021-09-27,969225655.0,1928059.0,31814.0,31548.0,127435.0,7110670.0
2021-09-28,971078979.0,1853324.0,38291.0,31126.0,125945.0,8413558.0
2021-09-29,973152444.0,2073465.0,38215.0,30493.0,123812.0,9228247.0
2021-09-30,975151874.0,1999430.0,35993.0,29785.0,121419.0,9057677.0
2021-10-01,977365606.0,2213732.0,35091.0,29069.0,117805.0,8043683.0
2021-10-02,978799187.0,1433581.0,23725.0,28015.0,112431.0,6800778.0
2021-10-03,980060470.0,1261283.0,17331.0,27859.0,113691.0,5941863.0
2021-10-04,981880107.0,1819637.0,29742.0,28461.0,116486.0,6601144.0
2021-10-05,983619213.0,1739106.0,30554.0,28018.0,115773.0,8228531.0
2021-10-06,985743466.0,2124253.0,37777.0,27668.0,114110.0,8798201.0
2021-10-07,987540409.0,1796943.0,36229.0,27133.0,112790.0,8933930.0
2021-10-08,989502240.0,1961831.0,31122.0,26547.0,111016.0,8164289.0
2021-10-09,990883871.0,1381631.0,19595.0,26526.0,106997.0,6789531.0
2021-10-10,992183680.0,1299809.0,19087.0,27007.0,106886.0,5876443.0
2021-10-11,993759492.0,1575812.0,24060.0,27557.0,109768.0,6777600.0
2021-10-12,995560072.0,1800580.0,33551.0,25301.0,107177.0,8280334.0
2021-10-13,997487378.0,1927306.0,36003.0,27255.0,108348.0,8242444.0
2021-10-14,999342616.0,1855238.0,32808.0,26728.0,107122.0,9338464.0
2021-10-15,1001247640.0,1905024.0,30096.0,26435.0,105909.0,7879563.0
2021-10-16,1002660031.0,1412391.0,21500.0,25468.0,101262.0,6189936.0
2021-10-17,1003962282.0,1302251.0,17513.0,25336.0,102702.0,5382174.0
2021-10-18,1005683427.0,1721145.0,26969.0,26099.0,106270.0,6277775.0
2021-10-19,1007548831.0,1865404.0,34338.0,25950.0,105723.0,8768339.0
2021-10-20,1009537940.0,1989109.0,35752.0,25685.0,105178.0,8806191.0
2021-10-21,1011468583.0,1930643.0,31757.0,25386.0,104629.0,8906332.0
2021-10-22,1013514402.0,2045819.0,33774.0,25211.0,104583.0,7729295.0
2021-10-23,1015034137.0,1519735.0,23840.0,24355.0,101830.0,6392964.0
2021-10-24,1016367785.0,1333648.0,18856.0,24206.0,102430.0,5561216.0
2021-10-25,1018176987.0,1809202.0,27682.0,24960.0,106569.0,6589400.0
2021-10-26,1020071138.0,1894151.0,33147.0,25001.0,107188.0,8265496.0
2021-10-27,1022256073.0,2184935.0,38139.0,24895.0,107227.0,8291121.0
2021-10-28,1024203280.0,1947207.0,35455.0,24687.0,105336.0,8375807.0
2021-10-29,1026363488.0,2160208.0,33550.0,22908.0,106021.0,8151994.0
2021-10-30,1027997753.0,1634265.0,24877.0,22310.0,104163.0,6283441.0
2021-10-31,1029349883.0,1352130.0,18609.0,22413.0,105205.0,5631616.0
2021-11-01,1031124034.0,1774151.0,26383.0,22673.0,107488.0,5851772.0
2021-11-02,1032955827.0,1831793.0,30702.0,23045.0,110746.0,7477822.0
2021-11-03,1035217867.0,2262040.0,34984.0,23029.0,112088.0,8624001.0
2021-11-04,1037502561.0,2284694.0,32406.0,23048.0,112003.0,8296697.0
2021-11-05,1039723615.0,2221054.0,35829.0,22925.0,112558.0,7736806.0
2021-11-06,1041529474.0,1805859.0,27268.0,22468.0,109859.0,6770440.0
2021-11-07,1043019052.0,1489578.0,18456.0,22671.0,110784.0,6128065.0
2021-11-08,1045078587.0,2059535.0,28414.0,23456.0,118397.0,7304629.0
2021-11-09,1047173083.0,2094496.0,34645.0,23197.0,118940.0,9472302.0
2021-11-10,1049694013.0,2520930.0,34560.0,23658.0,120405.0,9467090.0
2021-11-11,1051952387.0,2258374.0,32013.0,23754.0,121065.0,9525131.0
2021-11-12,1054526614.0,2574227.0,36217.0,23839.0,122029.0,8219441.0
2021-11-13,1056400590.0,1873976.0,27691.0,23614.0,117488.0,6671105.0
2021-11-14,1057927411.0,1526821.0,19133.0,23737.0,121749.0,6115602.0
2021-11-15,1060292135.0,2364724.0,29746.0,24760.0,128368.0,6768795.0
2021-11-16,1062595480.0,2303345.0,32573.0,24930.0,130532.0,8683168.0
2021-11-17,1065366071.0,2770591.0,38833.0,25223.0,130339.0,8525562.0
2021-11-18,1068078454.0,2712383.0,34904.0,25518.0,132580.0,8743061.0
2021-11-19,1070788716.0,2710262.0,33818.0,25672.0,133290.0,9247279.0
2021-11-20,1072907474.0,2118758.0,25204.0,25213.0,130387.0,7368018.0
2021-11-21,1074652943.0,1745469.0,18452.0,25599.0,131805.0,6326305.0
2021-11-22,1077408701.0,2755758.0,31028.0,26343.0,136095.0,7311824.0
2021-11-23,1080081628.0,2598583.0,34006.0,26554.0,139790.0,8893243.0
2021-11-24,1083086525.0,3004897.0,36678.0,26615.0,139599.0,9202482.0
2021-11-25,1085770291.0,2683766.0,33122.0,27126.0,140210.0,8631166.0
2021-11-26,1088447477.0,2677186.0,28641.0,27518.0,141438.0,8519355.0
2021-11-27,1090470126.0,2022649.0,24446.0,27823.0,141614.0,6887106.0
2021-11-28,1092271029.0,1800903.0,19579.0,28248.0,141881.0,6073683.0
2021-11-29,1095187381.0,2916352.0,33232.0,28844.0,148438.0,7566985.0
2021-11-30,1097968588.0,2781207.0,33732.0,29161.0,150199.0,10160925.0
2021-12-01,1101111407.0,3142819.0,38777.0,29305.0,150448.0,9990833.0
2021-12-02,1104231073.0,3119666.0,42172.0,29530.0,151018.0,10259063.0
2021-12-03,1107386697.0,3155624.0,35865.0,29640.0,151739.0,11262880.0
2021-12-04,1109644684.0,2257987.0,22810.0,29592.0,150943.0,7887840.0
2021-12-05,1111565661.0,1920977.0,29429.0,29809.0,152138.0,6750030.0
2021-12-06,1114121764.0,2556103.0,29947.0,23888.0,87152.0,8284828.0
2021-12-07,1117224733.0,3102969.0,35541.0,24352.0,89403.0,9761881.0
2021-12-08,1120165300.0,2940567.0,34029.0,24499.0,90360.0,9055860.0
2021-12-09,1123400798.0,3235498.0,37433.0,24674.0,91493.0,8383061.0
2021-12-10,1126441605.0,3040807.0,34983.0,24848.0,92312.0,7132359.0
2021-12-11,1128599000.0,2157395.0,24186.0,24010.0,84646.0,6109567.0
2021-12-12,1130441813.0,1842813.0,18168.0,24205.0,84676.0,5080601.0
2021-12-13,1133203941.0,2762128.0,27960.0,24319.0,84724.0,3941056.0
