date,totale_positivi,nuovi_positivi,deceduti,terapia_intensiva,totale_ospedalizzati,tamponi
2021-08-10,853528374.0,2668611.0,46546.0,26536.0,122634.0,8159773.0
2021-08-11,856526338.0,2997964.0,42004.0,27254.0,125290.0,8473136.0
2021-08-12,859450398.0,2924060.0,42996.0,27922.0,127249.0,9487292.0
2021-08-13,862750688.0,3300290.0,42200.0,28479.0,129294.0,8940219.0
2021-08-14,864939602.0,2188914.0,34918.0,26934.0,121349.0,8191715.0
2021-08-15,866839386.0,1899784.0,29097.0,27683.0,124043.0,6170024.0
2021-08-16,869617380.0,2777994.0,39653.0,30435.0,137725.0,7092040.0
2021-08-17,872422113.0,2804733.0,43514.0,31283.0,140171.0,8542291.0
2021-08-18,875416631.0,2994518.0,43829.0,31795.0,142184.0,8814463.0
2021-08-19,878354774.0,2938143.0,46484.0,32207.0,142965.0,9301913.0
2021-08-20,881588462.0,3233688.0,42259.0,32700.0,143746.0,9266389.0
2021-08-21,883803931.0,2215469.0,35979.0,31268.0,135941.0,7723803.0
2021-08-22,885632676.0,1828745.0,30759.0,31777.0,138511.0,6403131.0
2021-08-23,888510914.0,2878238.0,40790.0,34320.0,150348.0,7195537.0
2021-08-24,891342142.0,2831228.0,44995.0,34903.0,151719.0,9731159.0
2021-08-25,894343588.0,3001446.0,45990.0,35077.0,151747.0,9076480.0
2021-08-26,897356187.0,3012599.0,47164.0,35306.0,151435.0,9778515.0
2021-08-27,900381757.0,3025570.0,41431.0,35487.0,151595.0,9414888.0
2021-08-28,902640313.0,2258556.0,34292.0,33996.0,143108.0,8242003.0
2021-08-29,904466682.0,1826369.0,27080.0,34430.0,144980.0,6567803.0
2021-08-30,907266325.0,2799643.0,38629.0,36389.0,154237.0,7726618.0
2021-08-31,909800065.0,2533740.0,37192.0,36375.0,154694.0,8731307.0
2021-09-01,912794521.0,2994456.0,50577.0,36477.0,155047.0,10072736.0
2021-09-02,915567805.0,2773284.0,45448.0,36606.0,154089.0,7694803.0
2021-09-03,918494516.0,2926711.0,43326.0,36560.0,151955.0,7609751.0
2021-09-04,920479628.0,1985112.0,31230.0,34788.0,144323.0,7758446.0
2021-09-05,922278122.0,1798494.0,26200.0,34873.0,144741.0,6863892.0
2021-09-06,924078867.0,1800745.0,32525.0,36630.0,152067.0,7889558.0
2021-09-07,927049587.0,2970720.0,42640.0,36976.0,153600.0,8607200.0
2021-09-08,929625591.0,2576004.0,41004.0,36946.0,153346.0,9081382.0
2021-09-09,932252610.0,2627019.0,43697.0,36863.0,152653.0,9652856.0
2021-09-10,934837081.0,2584471.0,37310.0,36682.0,151509.0,9740317.0
2021-09-11,936706338.0,1869257.0,33699.0,34992.0,143529.0,7827437.0
2021-09-12,938212867.0,1506529.0,22328.0,35068.0,143788.0,6759014.0
2021-09-13,940657834.0,2444967.0,36889.0,36531.0,149923.0,7978712.0
2021-09-14,942922372.0,2264538.0,40730.0,36204.0,147937.0,8968007.0
2021-09-15,945243373.0,2321001.0,42389.0,35857.0,146687.0,8920955.0
2021-09-16,947614739.0,2371366.0,42515.0,35611.0,144379.0,9028337.0
2021-09-17,950042173.0,2427434.0,35297.0,35217.0,142601.0,8857060.0
2021-09-18,952233177.0,1590580.0,27489.0,33666.0,135512.0,7627089.0
2021-09-19,953708271.0,1475094.0,24403.0,33533.0,135277.0,6726876.0
2021-09-20,955881290.0,2173019.0,33459.0,34453.0,139818.0,7462363.0
2021-09-21,957810273.0,1928983.0,37236.0,34118.0,137638.0,8708790.0
2021-09-22,960018165.0,2207892.0,41260.0,33669.0,135335.0,9267611.0
2021-09-23,962119785.0,2101620.0,39790.0,32972.0,132841.0,9286794.0
2021-09-24,964360771.0,2240986.0,35826.0,32502.0,129535.0,8942054.0
2021-09-25,965869790.0,1509019.0,21862.0,31252.0,123760.0,7524522.0
2021-09-26,967296500.0,1426710.0,21800.0,31049.0,123164.0,6481915.0
2021-09-27,969224543.0,1928043.0,31814.0,31548.0,127436.0,7103548.0
2021-09-28,971077863.0,1853320.0,38291.0,31126.0,125946.0,8403790.0
2021-09-29,973151316.0,2073453.0,38215.0,30493.0,123813.0,9220043.0
2021-09-30,975150710.0,1999394.0,35993.0,29785.0,121420.0,9048356.0
2021-10-01,977364450.0,2213740.0,35091.0,29069.0,117806.0,8037387.0
2021-10-02,978798023.0,1433573.0,23725.0,28016.0,112432.0,6798573.0
2021-10-03,980059290.0,1261267.0,17331.0,27860.0,113692.0,5939629.0
2021-10-04,981878927.0,1819637.0,29742.0,28462.0,116487.0,6593889.0
2021-10-05,983618033.0,1739106.0,30554.0,28019.0,115774.0,8219355.0
2021-10-06,985742286.0,2124253.0,37777.0,27669.0,114110.0,8787972.0
2021-10-07,987539233.0,1796947.0,36229.0,27134.0,112791.0,8924841.0
2021-10-08,989501060.0,1961827.0,31118.0,26547.0,111016.0,8155866.0
2021-10-09,990882691.0,1381631.0,19595.0,26526.0,106997.0,6785012.0
2021-10-10,992182504.0,1299813.0,19087.0,27006.0,106886.0,5873497.0
2021-10-11,993758348.0,1575844.0,24064.0,27557.0,109768.0,6769332.0
2021-10-12,995558920.0,1800572.0,33551.0,25301.0,107177.0,8271475.0
2021-10-13,997486230.0,1927310.0,36003.0,27255.0,108348.0,8234155.0
2021-10-14,999341476.0,1855246.0,32808.0,26728.0,107122.0,9330181.0
2021-10-15,1001246508.0,1905032.0,30096.0,26435.0,105909.0,7872150.0
2021-10-16,1002658887.0,1412379.0,21500.0,25468.0,101262.0,6187255.0
2021-10-17,1003961146.0,1302259.0,17513.0,25336.0,102702.0,5379163.0
2021-10-18,1005682311.0,1721165.0,26969.0,26099.0,106270.0,6270471.0
2021-10-19,1007547711.0,1865400.0,34338.0,25950.0,105722.0,8760493.0
2021-10-20,1009536788.0,1989077.0,35752.0,25685.0,105178.0,8802689.0
2021-10-21,1011467415.0,1930627.0,31757.0,25386.0,104627.0,8896813.0
2021-10-22,1013513214.0,2045799.0,33774.0,25211.0,104583.0,7721771.0
2021-10-23,1015032953.0,1519739.0,23840.0,24355.0,101830.0,6390734.0
2021-10-24,1016366577.0,1333624.0,18856.0,24206.0,102430.0,5559317.0
2021-10-25,1018175743.0,1809166.0,27682.0,24960.0,106568.0,6581953.0
2021-10-26,1020069922.0,1894179.0,33147.0,25001.0,107187.0,8257435.0
2021-10-27,1022254877.0,2184955.0,38139.0,24895.0,107226.0,8282569.0
2021-10-28,1024202064.0,1947187.0,35455.0,24687.0,105333.0,8365729.0
2021-10-29,1026362296.0,2160232.0,33550.0,22908.0,106020.0,8144202.0
2021-10-30,1027996629.0,1634333.0,24877.0,22310.0,104162.0,6280824.0
2021-10-31,1029348743.0,1352114.0,18609.0,22413.0,105204.0,5629200.0
2021-11-01,1031122818.0,1774075.0,26383.0,22673.0,107486.0,5847040.0
2021-11-02,1032954523.0,1831705.0,30702.0,23046.0,110745.0,7467229.0
2021-11-03,1035216603.0,2262080.0,34984.0,23029.0,112087.0,8605659.0
2021-11-04,1037501281.0,2284678.0,32406.0,23048.0,112002.0,8272628.0
2021-11-05,1039722419.0,2221138.0,35829.0,22925.0,112556.0,7712889.0
2021-11-06,1041528270.0,1805851.0,27268.0,22468.0,109857.0,6754695.0
2021-11-07,1043017808.0,1489538.0,18456.0,22671.0,110782.0,6120152.0
2021-11-08,1045077255.0,2059447.0,28414.0,23456.0,118395.0,7277378.0
2021-11-09,1047171671.0,2094416.0,34645.0,23196.0,118939.0,9445047.0
2021-11-10,1049692425.0,2520754.0,34560.0,23658.0,120403.0,9439498.0
2021-11-11,1051950723.0,2258298.0,32013.0,23754.0,121063.0,9498498.0
2021-11-12,1054524890.0,2574167.0,36217.0,23839.0,122026.0,8189488.0
2021-11-13,1056398710.0,1873820.0,28771.0,23614.0,117488.0,6653628.0
2021-11-14,1057924231.0,1525521.0,19101.0,23737.0,121749.0,6107557.0
2021-11-15,1060289319.0,2365088.0,28698.0,24760.0,126028.0,6741306.0
2021-11-16,1062591776.0,2302457.0,32573.0,24930.0,128150.0,8284257.0
2021-11-17,1065361055.0,2769279.0,38833.0,25226.0,127916.0,8157675.0
2021-11-18,1068070090.0,2709035.0,34744.0,25522.0,130075.0,8419268.0
2021-11-19,1070781584.0,2711494.0,33978.0,25676.0,130759.0,8879693.0
2021-11-20,1072899682.0,2118098.0,25204.0,25216.0,127852.0,7024357.0
2021-11-21,1074644567.0,1744885.0,18452.0,25602.0,129240.0,5992400.0
2021-11-22,1077399237.0,2754670.0,31028.0,26346.0,133504.0,6999065.0
2021-11-23,1080066119.0,2592538.0,33981.0,26556.0,137188.0,8478895.0
2021-11-24,1083074733.0,3008614.0,36703.0,26616.0,137023.0,8822145.0
2021-11-25,1085757903.0,2683170.0,33122.0,27124.0,137618.0,8273225.0
2021-11-26,1088434253.0,2676350.0,28641.0,27511.0,138775.0,8006368.0
2021-11-27,1090456174.0,2021921.0,24446.0,27809.0,138944.0,6519884.0
2021-11-28,1092256013.0,1799839.0,19579.0,28225.0,139132.0,5628739.0
2021-11-29,1095167143.0,2911130.0,33112.0,15800.0,70775.0,6993438.0
2021-11-30,1097950472.0,2783329.0,33852.0,15977.0,71430.0,8942332.0
2021-12-01,1101080547.0,3130075.0,38777.0,16037.0,71678.0,8531099.0
2021-12-02,1104209977.0,3129430.0,42172.0,16166.0,71608.0,8171735.0
2021-12-03,1107382661.0,3172684.0,35865.0,16194.0,72176.0,6738200.0
2021-12-04,1109639808.0,2257147.0,22802.0,15380.0,64855.0,4168056.0
2021-12-05,1111507353.0,1867545.0,29429.0,15423.0,64675.0,3577237.0
2021-12-06,1114105776.0,2598423.0,29947.0,15322.0,64336.0,1599309.0
2021-12-07,1117197065.0,3091289.0,35541.0,72.0,148.0,0.0
